College,Graduated,Sector,Dropout,Dropout
ROC Gilde Opleidingen,2015,Techniek en gebouwde omgeving,1,63
ROC Gilde Opleidingen,2015,"Voedsel, groen en gastvrijheid",0,214
ROC Gilde Opleidingen,2015,"Voedsel, groen en gastvrijheid",1,60
ROC Gilde Opleidingen,2015,Zakelijke dienstverlening en veiligheid,0,360
ROC Gilde Opleidingen,2015,Zakelijke dienstverlening en veiligheid,1,56
ROC Gilde Opleidingen,2015,"Zorg, welzijn en sport",0,1025
ROC Gilde Opleidingen,2015,"Zorg, welzijn en sport",1,157
ROC Graafschap College,2005,Bovensectoraal,1,52
ROC Graafschap College,2005,Bovensectoraal,0,44
ROC Graafschap College,2005,Creatieve industrie en ICT,0,78
ROC Graafschap College,2005,Creatieve industrie en ICT,1,20
ROC Graafschap College,2005,Handel,0,70
ROC Graafschap College,2005,Handel,1,37
ROC Graafschap College,2005,"Mobiliteit, transport, logistiek, maritiem",0,81
ROC Graafschap College,2005,"Mobiliteit, transport, logistiek, maritiem",1,39
ROC Graafschap College,2005,Techniek en gebouwde omgeving,0,209
ROC Graafschap College,2005,Techniek en gebouwde omgeving,1,86
ROC Graafschap College,2005,"Voedsel, groen en gastvrijheid",0,88
ROC Graafschap College,2005,"Voedsel, groen en gastvrijheid",1,31
ROC Graafschap College,2005,Zakelijke dienstverlening en veiligheid,0,133
ROC Graafschap College,2005,Zakelijke dienstverlening en veiligheid,1,21
ROC Graafschap College,2005,"Zorg, welzijn en sport",0,432
ROC Graafschap College,2005,"Zorg, welzijn en sport",1,77
ROC Graafschap College,2006,Bovensectoraal,1,56
ROC Graafschap College,2006,Bovensectoraal,0,41
ROC Graafschap College,2006,Creatieve industrie en ICT,0,49
ROC Graafschap College,2006,Creatieve industrie en ICT,1,10
ROC Graafschap College,2006,Handel,0,81
ROC Graafschap College,2006,Handel,1,23
ROC Graafschap College,2006,"Mobiliteit, transport, logistiek, maritiem",0,67
ROC Graafschap College,2006,"Mobiliteit, transport, logistiek, maritiem",1,31
ROC Graafschap College,2006,Techniek en gebouwde omgeving,0,238
ROC Graafschap College,2006,Techniek en gebouwde omgeving,1,51
ROC Graafschap College,2006,"Voedsel, groen en gastvrijheid",0,116
ROC Graafschap College,2006,"Voedsel, groen en gastvrijheid",1,35
ROC Graafschap College,2006,Zakelijke dienstverlening en veiligheid,0,165
ROC Graafschap College,2006,Zakelijke dienstverlening en veiligheid,1,35
ROC Graafschap College,2006,"Zorg, welzijn en sport",0,539
ROC Graafschap College,2006,"Zorg, welzijn en sport",1,88
ROC Graafschap College,2007,Bovensectoraal,0,67
ROC Graafschap College,2007,Bovensectoraal,1,43
ROC Graafschap College,2007,Creatieve industrie en ICT,0,53
ROC Graafschap College,2007,Creatieve industrie en ICT,1,19
ROC Graafschap College,2007,Handel,0,105
ROC Graafschap College,2007,Handel,1,20
ROC Graafschap College,2007,"Mobiliteit, transport, logistiek, maritiem",0,93
ROC Graafschap College,2007,"Mobiliteit, transport, logistiek, maritiem",1,25
ROC Graafschap College,2007,Techniek en gebouwde omgeving,0,251
ROC Graafschap College,2007,Techniek en gebouwde omgeving,1,46
ROC Graafschap College,2007,"Voedsel, groen en gastvrijheid",0,86
ROC Graafschap College,2007,"Voedsel, groen en gastvrijheid",1,34
ROC Graafschap College,2007,Zakelijke dienstverlening en veiligheid,0,190
ROC Graafschap College,2007,Zakelijke dienstverlening en veiligheid,1,42
ROC Graafschap College,2007,"Zorg, welzijn en sport",0,636
ROC Graafschap College,2007,"Zorg, welzijn en sport",1,96
ROC Graafschap College,2008,Bovensectoraal,1,49
ROC Graafschap College,2008,Bovensectoraal,0,32
ROC Graafschap College,2008,Creatieve industrie en ICT,0,51
ROC Graafschap College,2008,Creatieve industrie en ICT,1,13
ROC Graafschap College,2008,Handel,0,108
ROC Graafschap College,2008,Handel,1,13
ROC Graafschap College,2008,"Mobiliteit, transport, logistiek, maritiem",0,128
ROC Graafschap College,2008,"Mobiliteit, transport, logistiek, maritiem",1,28
ROC Graafschap College,2008,Techniek en gebouwde omgeving,0,256
ROC Graafschap College,2008,Techniek en gebouwde omgeving,1,55
ROC Graafschap College,2008,"Voedsel, groen en gastvrijheid",0,82
ROC Graafschap College,2008,"Voedsel, groen en gastvrijheid",1,26
ROC Graafschap College,2008,Zakelijke dienstverlening en veiligheid,0,193
ROC Graafschap College,2008,Zakelijke dienstverlening en veiligheid,1,26
ROC Graafschap College,2008,"Zorg, welzijn en sport",0,681
ROC Graafschap College,2008,"Zorg, welzijn en sport",1,119
ROC Graafschap College,2009,Bovensectoraal,0,45
ROC Graafschap College,2009,Bovensectoraal,1,33
ROC Graafschap College,2009,Creatieve industrie en ICT,0,68
ROC Graafschap College,2009,Creatieve industrie en ICT,1,12
ROC Graafschap College,2009,Handel,0,85
ROC Graafschap College,2009,Handel,1,21
ROC Graafschap College,2009,"Mobiliteit, transport, logistiek, maritiem",0,96
ROC Graafschap College,2009,"Mobiliteit, transport, logistiek, maritiem",1,26
ROC Graafschap College,2009,Techniek en gebouwde omgeving,0,299
ROC Graafschap College,2009,Techniek en gebouwde omgeving,1,47
ROC Graafschap College,2009,"Voedsel, groen en gastvrijheid",0,130
ROC Graafschap College,2009,"Voedsel, groen en gastvrijheid",1,24
ROC Graafschap College,2009,Zakelijke dienstverlening en veiligheid,0,178
ROC Graafschap College,2009,Zakelijke dienstverlening en veiligheid,1,47
ROC Graafschap College,2009,"Zorg, welzijn en sport",0,605
ROC Graafschap College,2009,"Zorg, welzijn en sport",1,93
ROC Graafschap College,2010,Bovensectoraal,0,127
ROC Graafschap College,2010,Bovensectoraal,1,90
ROC Graafschap College,2010,Creatieve industrie en ICT,0,59
ROC Graafschap College,2010,Creatieve industrie en ICT,1,6
ROC Graafschap College,2010,Handel,0,104
ROC Graafschap College,2010,Handel,1,28
ROC Graafschap College,2010,"Mobiliteit, transport, logistiek, maritiem",0,96
ROC Graafschap College,2010,"Mobiliteit, transport, logistiek, maritiem",1,25
ROC Graafschap College,2010,Techniek en gebouwde omgeving,0,387
ROC Graafschap College,2010,Techniek en gebouwde omgeving,1,47
ROC Graafschap College,2010,"Voedsel, groen en gastvrijheid",0,125
ROC Graafschap College,2010,"Voedsel, groen en gastvrijheid",1,36
ROC Graafschap College,2010,Zakelijke dienstverlening en veiligheid,0,246
ROC Graafschap College,2010,Zakelijke dienstverlening en veiligheid,1,45
ROC Graafschap College,2010,"Zorg, welzijn en sport",0,692
ROC Graafschap College,2010,"Zorg, welzijn en sport",1,116
ROC Graafschap College,2011,Bovensectoraal,0,89
ROC Graafschap College,2011,Bovensectoraal,1,34
ROC Graafschap College,2011,Creatieve industrie en ICT,0,57
ROC Graafschap College,2011,Creatieve industrie en ICT,1,10
ROC Graafschap College,2011,Handel,0,88
ROC Graafschap College,2011,Handel,1,19
ROC Graafschap College,2011,"Mobiliteit, transport, logistiek, maritiem",0,99
ROC Graafschap College,2011,"Mobiliteit, transport, logistiek, maritiem",1,14
ROC Graafschap College,2011,Techniek en gebouwde omgeving,0,298
ROC Graafschap College,2011,Techniek en gebouwde omgeving,1,48
ROC Graafschap College,2011,"Voedsel, groen en gastvrijheid",0,101
ROC Graafschap College,2011,"Voedsel, groen en gastvrijheid",1,36
ROC Graafschap College,2011,Zakelijke dienstverlening en veiligheid,0,208
ROC Graafschap College,2011,Zakelijke dienstverlening en veiligheid,1,32
ROC Graafschap College,2011,"Zorg, welzijn en sport",0,655
ROC Graafschap College,2011,"Zorg, welzijn en sport",1,96
ROC Graafschap College,2012,Bovensectoraal,0,167
ROC Graafschap College,2012,Bovensectoraal,1,58
ROC Graafschap College,2012,Creatieve industrie en ICT,0,97
ROC Graafschap College,2012,Creatieve industrie en ICT,1,11
ROC Graafschap College,2012,Handel,0,127
ROC Graafschap College,2012,Handel,1,28
ROC Graafschap College,2012,"Mobiliteit, transport, logistiek, maritiem",0,129
ROC Graafschap College,2012,"Mobiliteit, transport, logistiek, maritiem",1,21
ROC Graafschap College,2012,Techniek en gebouwde omgeving,0,353
ROC Graafschap College,2012,Techniek en gebouwde omgeving,1,33
ROC Graafschap College,2012,"Voedsel, groen en gastvrijheid",0,141
ROC Graafschap College,2012,"Voedsel, groen en gastvrijheid",1,44
ROC Graafschap College,2012,Zakelijke dienstverlening en veiligheid,0,224
ROC Graafschap College,2012,Zakelijke dienstverlening en veiligheid,1,30
ROC Graafschap College,2012,"Zorg, welzijn en sport",0,687
ROC Graafschap College,2012,"Zorg, welzijn en sport",1,116
ROC Graafschap College,2013,Bovensectoraal,0,134
ROC Graafschap College,2013,Bovensectoraal,1,62
ROC Graafschap College,2013,Creatieve industrie en ICT,0,73
ROC Graafschap College,2013,Creatieve industrie en ICT,1,9
ROC Graafschap College,2013,Handel,0,173
ROC Graafschap College,2013,Handel,1,31
ROC Graafschap College,2013,"Mobiliteit, transport, logistiek, maritiem",0,139
ROC Graafschap College,2013,"Mobiliteit, transport, logistiek, maritiem",1,23
ROC Graafschap College,2013,Techniek en gebouwde omgeving,0,353
ROC Graafschap College,2013,Techniek en gebouwde omgeving,1,29
ROC Graafschap College,2013,"Voedsel, groen en gastvrijheid",0,173
ROC Graafschap College,2013,"Voedsel, groen en gastvrijheid",1,32
ROC Graafschap College,2013,Zakelijke dienstverlening en veiligheid,0,212
ROC Graafschap College,2013,Zakelijke dienstverlening en veiligheid,1,36
ROC Graafschap College,2013,"Zorg, welzijn en sport",0,805
ROC Graafschap College,2013,"Zorg, welzijn en sport",1,104
ROC Graafschap College,2014,Bovensectoraal,0,143
ROC Graafschap College,2014,Bovensectoraal,1,87
ROC Graafschap College,2014,Creatieve industrie en ICT,0,87
ROC Graafschap College,2014,Creatieve industrie en ICT,1,20
ROC Graafschap College,2014,Handel,0,173
ROC Graafschap College,2014,Handel,1,24
ROC Graafschap College,2014,"Mobiliteit, transport, logistiek, maritiem",0,157
ROC Graafschap College,2014,"Mobiliteit, transport, logistiek, maritiem",1,13
ROC Graafschap College,2014,Techniek en gebouwde omgeving,0,385
ROC Graafschap College,2014,Techniek en gebouwde omgeving,1,44
ROC Graafschap College,2014,"Voedsel, groen en gastvrijheid",0,185
ROC Graafschap College,2014,"Voedsel, groen en gastvrijheid",1,30
ROC Graafschap College,2014,Zakelijke dienstverlening en veiligheid,0,273
ROC Graafschap College,2014,Zakelijke dienstverlening en veiligheid,1,39
ROC Graafschap College,2014,"Zorg, welzijn en sport",0,855
ROC Graafschap College,2014,"Zorg, welzijn en sport",1,141
ROC Graafschap College,2015,Bovensectoraal,1,128
ROC Graafschap College,2015,Bovensectoraal,0,18
ROC Graafschap College,2015,Creatieve industrie en ICT,0,119
ROC Graafschap College,2015,Creatieve industrie en ICT,1,31
ROC Graafschap College,2015,Handel,0,206
ROC Graafschap College,2015,Handel,1,49
ROC Graafschap College,2015,"Mobiliteit, transport, logistiek, maritiem",0,161
ROC Graafschap College,2015,"Mobiliteit, transport, logistiek, maritiem",1,29
ROC Graafschap College,2015,Techniek en gebouwde omgeving,0,454
ROC Graafschap College,2015,Techniek en gebouwde omgeving,1,38
ROC Graafschap College,2015,"Voedsel, groen en gastvrijheid",0,242
ROC Graafschap College,2015,"Voedsel, groen en gastvrijheid",1,26
ROC Graafschap College,2015,Zakelijke dienstverlening en veiligheid,0,286
ROC Graafschap College,2015,Zakelijke dienstverlening en veiligheid,1,40
ROC Graafschap College,2015,"Zorg, welzijn en sport",0,854
ROC Graafschap College,2015,"Zorg, welzijn en sport",1,160
ROC Horizon College,2005,Bovensectoraal,1,153
ROC Horizon College,2005,Bovensectoraal,0,75
ROC Horizon College,2005,Creatieve industrie en ICT,0,100
ROC Horizon College,2005,Creatieve industrie en ICT,1,66
ROC Horizon College,2005,Handel,0,153
ROC Horizon College,2005,Handel,1,136
ROC Horizon College,2005,"Mobiliteit, transport, logistiek, maritiem",1,135
ROC Horizon College,2005,"Mobiliteit, transport, logistiek, maritiem",0,121
ROC Horizon College,2005,Techniek en gebouwde omgeving,0,368
ROC Horizon College,2005,Techniek en gebouwde omgeving,1,238
ROC Horizon College,2005,"Voedsel, groen en gastvrijheid",0,123
ROC Horizon College,2005,"Voedsel, groen en gastvrijheid",1,102
ROC Horizon College,2005,Zakelijke dienstverlening en veiligheid,0,272
ROC Horizon College,2005,Zakelijke dienstverlening en veiligheid,1,151
ROC Horizon College,2005,"Zorg, welzijn en sport",0,690
ROC Horizon College,2005,"Zorg, welzijn en sport",1,183
ROC Horizon College,2006,Bovensectoraal,1,106
ROC Horizon College,2006,Bovensectoraal,0,93
ROC Horizon College,2006,Creatieve industrie en ICT,0,96
ROC Horizon College,2006,Creatieve industrie en ICT,1,40
ROC Horizon College,2006,Handel,0,184
ROC Horizon College,2006,Handel,1,95
ROC Horizon College,2006,"Mobiliteit, transport, logistiek, maritiem",0,210
ROC Horizon College,2006,"Mobiliteit, transport, logistiek, maritiem",1,70
ROC Horizon College,2006,Techniek en gebouwde omgeving,0,394
ROC Horizon College,2006,Techniek en gebouwde omgeving,1,147
ROC Horizon College,2006,"Voedsel, groen en gastvrijheid",0,117
ROC Horizon College,2006,"Voedsel, groen en gastvrijheid",1,89
ROC Horizon College,2006,Zakelijke dienstverlening en veiligheid,0,270
ROC Horizon College,2006,Zakelijke dienstverlening en veiligheid,1,171
ROC Horizon College,2006,"Zorg, welzijn en sport",0,827
ROC Horizon College,2006,"Zorg, welzijn en sport",1,161
ROC Horizon College,2007,Bovensectoraal,1,86
ROC Horizon College,2007,Bovensectoraal,0,82
ROC Horizon College,2007,Creatieve industrie en ICT,0,107
ROC Horizon College,2007,Creatieve industrie en ICT,1,49
ROC Horizon College,2007,Handel,0,229
ROC Horizon College,2007,Handel,1,81
ROC Horizon College,2007,"Mobiliteit, transport, logistiek, maritiem",0,192
ROC Horizon College,2007,"Mobiliteit, transport, logistiek, maritiem",1,38
ROC Horizon College,2007,Techniek en gebouwde omgeving,0,395
ROC Horizon College,2007,Techniek en gebouwde omgeving,1,141
ROC Horizon College,2007,"Voedsel, groen en gastvrijheid",0,139
ROC Horizon College,2007,"Voedsel, groen en gastvrijheid",1,82
ROC Horizon College,2007,Zakelijke dienstverlening en veiligheid,0,335
ROC Horizon College,2007,Zakelijke dienstverlening en veiligheid,1,109
ROC Horizon College,2007,"Zorg, welzijn en sport",0,820
ROC Horizon College,2007,"Zorg, welzijn en sport",1,136
ROC Horizon College,2008,Bovensectoraal,1,76
ROC Horizon College,2008,Bovensectoraal,0,75
ROC Horizon College,2008,Creatieve industrie en ICT,0,98
ROC Horizon College,2008,Creatieve industrie en ICT,1,44
ROC Horizon College,2008,Handel,0,217
ROC Horizon College,2008,Handel,1,90
ROC Horizon College,2008,"Mobiliteit, transport, logistiek, maritiem",0,190
ROC Horizon College,2008,"Mobiliteit, transport, logistiek, maritiem",1,51
ROC Horizon College,2008,Techniek en gebouwde omgeving,0,427
ROC Horizon College,2008,Techniek en gebouwde omgeving,1,112
ROC Horizon College,2008,"Voedsel, groen en gastvrijheid",0,142
ROC Horizon College,2008,"Voedsel, groen en gastvrijheid",1,44
ROC Horizon College,2008,Zakelijke dienstverlening en veiligheid,0,347
ROC Horizon College,2008,Zakelijke dienstverlening en veiligheid,1,76
ROC Horizon College,2008,"Zorg, welzijn en sport",0,955
ROC Horizon College,2008,"Zorg, welzijn en sport",1,150
ROC Horizon College,2009,Bovensectoraal,0,79
ROC Horizon College,2009,Bovensectoraal,1,79
ROC Horizon College,2009,Creatieve industrie en ICT,0,109
ROC Horizon College,2009,Creatieve industrie en ICT,1,37
ROC Horizon College,2009,Handel,0,137
ROC Horizon College,2009,Handel,1,63
ROC Horizon College,2009,"Mobiliteit, transport, logistiek, maritiem",0,199
ROC Horizon College,2009,"Mobiliteit, transport, logistiek, maritiem",1,62
ROC Horizon College,2009,Techniek en gebouwde omgeving,0,463
ROC Horizon College,2009,Techniek en gebouwde omgeving,1,117
ROC Horizon College,2009,"Voedsel, groen en gastvrijheid",0,138
ROC Horizon College,2009,"Voedsel, groen en gastvrijheid",1,74
ROC Horizon College,2009,Zakelijke dienstverlening en veiligheid,0,331
ROC Horizon College,2009,Zakelijke dienstverlening en veiligheid,1,83
ROC Horizon College,2009,"Zorg, welzijn en sport",0,1006
ROC Horizon College,2009,"Zorg, welzijn en sport",1,117
ROC Horizon College,2010,Bovensectoraal,1,105
ROC Horizon College,2010,Bovensectoraal,0,83
ROC Horizon College,2010,Creatieve industrie en ICT,0,80
ROC Horizon College,2010,Creatieve industrie en ICT,1,36
ROC Horizon College,2010,Handel,0,157
ROC Horizon College,2010,Handel,1,63
ROC Horizon College,2010,"Mobiliteit, transport, logistiek, maritiem",0,154
ROC Horizon College,2010,"Mobiliteit, transport, logistiek, maritiem",1,71
ROC Horizon College,2010,Techniek en gebouwde omgeving,0,428
ROC Horizon College,2010,Techniek en gebouwde omgeving,1,97
ROC Horizon College,2010,"Voedsel, groen en gastvrijheid",0,136
ROC Horizon College,2010,"Voedsel, groen en gastvrijheid",1,72
ROC Horizon College,2010,Zakelijke dienstverlening en veiligheid,0,436
ROC Horizon College,2010,Zakelijke dienstverlening en veiligheid,1,69
ROC Horizon College,2010,"Zorg, welzijn en sport",0,916
ROC Horizon College,2010,"Zorg, welzijn en sport",1,160
ROC Horizon College,2011,Bovensectoraal,0,112
ROC Horizon College,2011,Bovensectoraal,1,72
ROC Horizon College,2011,Creatieve industrie en ICT,0,90
ROC Horizon College,2011,Creatieve industrie en ICT,1,31
ROC Horizon College,2011,Handel,0,211
ROC Horizon College,2011,Handel,1,55
ROC Horizon College,2011,"Mobiliteit, transport, logistiek, maritiem",0,154
ROC Horizon College,2011,"Mobiliteit, transport, logistiek, maritiem",1,32
ROC Horizon College,2011,Techniek en gebouwde omgeving,0,421
ROC Horizon College,2011,Techniek en gebouwde omgeving,1,67
ROC Horizon College,2011,"Voedsel, groen en gastvrijheid",0,144
ROC Horizon College,2011,"Voedsel, groen en gastvrijheid",1,46
ROC Horizon College,2011,Zakelijke dienstverlening en veiligheid,0,384
ROC Horizon College,2011,Zakelijke dienstverlening en veiligheid,1,53
ROC Horizon College,2011,"Zorg, welzijn en sport",0,884
ROC Horizon College,2011,"Zorg, welzijn en sport",1,183
ROC Horizon College,2012,Bovensectoraal,0,143
ROC Horizon College,2012,Bovensectoraal,1,94
ROC Horizon College,2012,Creatieve industrie en ICT,0,80
ROC Horizon College,2012,Creatieve industrie en ICT,1,44
ROC Horizon College,2012,Handel,0,250
ROC Horizon College,2012,Handel,1,54
ROC Horizon College,2012,"Mobiliteit, transport, logistiek, maritiem",0,162
ROC Horizon College,2012,"Mobiliteit, transport, logistiek, maritiem",1,37
ROC Horizon College,2012,Techniek en gebouwde omgeving,0,413
ROC Horizon College,2012,Techniek en gebouwde omgeving,1,81
ROC Horizon College,2012,"Voedsel, groen en gastvrijheid",0,207
ROC Horizon College,2012,"Voedsel, groen en gastvrijheid",1,51
ROC Horizon College,2012,Zakelijke dienstverlening en veiligheid,0,381
ROC Horizon College,2012,Zakelijke dienstverlening en veiligheid,1,70
ROC Horizon College,2012,"Zorg, welzijn en sport",0,986
ROC Horizon College,2012,"Zorg, welzijn en sport",1,135
ROC Horizon College,2013,Bovensectoraal,0,134
ROC Horizon College,2013,Bovensectoraal,1,70
ROC Horizon College,2013,Creatieve industrie en ICT,0,160
ROC Horizon College,2013,Creatieve industrie en ICT,1,61
ROC Horizon College,2013,Handel,0,270
ROC Horizon College,2013,Handel,1,35
ROC Horizon College,2013,"Mobiliteit, transport, logistiek, maritiem",0,219
ROC Horizon College,2013,"Mobiliteit, transport, logistiek, maritiem",1,39
ROC Horizon College,2013,Techniek en gebouwde omgeving,0,385
ROC Horizon College,2013,Techniek en gebouwde omgeving,1,65
ROC Horizon College,2013,"Voedsel, groen en gastvrijheid",0,244
ROC Horizon College,2013,"Voedsel, groen en gastvrijheid",1,45
ROC Horizon College,2013,Zakelijke dienstverlening en veiligheid,0,471
ROC Horizon College,2013,Zakelijke dienstverlening en veiligheid,1,72
